Error,Experiments,Learning Rate,LR Decay,Tolerance,Gradient,Hyperparameters
3.9147175E-24,263,0.7524123,0.9940984,1.4670688E-12,0.1190839,10
3.9214875E-24,261,0.7524311,0.99409705,1.4670128E-12,0.11875597,10
3.9463855E-24,267,0.75238144,0.99409604,1.4676954E-12,0.11853509,10
3.915025E-24,263,0.7524644,0.9941001,1.4669035E-12,0.11895911,10
3.874679E-24,265,0.7523558,0.99409735,1.4671674E-12,0.119633004,10
3.8936565E-24,264,0.7523867,0.99409735,1.4668904E-12,0.11895225,10
3.9253237E-24,261,0.75237674,0.99410063,1.4673547E-12,0.11960784,10
3.9160566E-24,263,0.7524795,0.99409735,1.4670964E-12,0.11808466,10
3.908094E-24,268,0.75243497,0.99409956,1.4672578E-12,0.1193024,10
3.9204596E-24,262,0.7523198,0.9940977,1.4669588E-12,0.119414195,10
3.9101323E-24,266,0.75245404,0.9940961,1.4668004E-12,0.11943865,10
3.9692803E-24,269,0.7523997,0.99409664,1.4677642E-12,0.11917404,10
3.880856E-24,265,0.7524894,0.994099,1.4670827E-12,0.118400805,10
3.8765217E-24,265,0.7523263,0.9940971,1.4670368E-12,0.11887344,10
3.8770837E-24,265,0.75248325,0.99409693,1.4672446E-12,0.11829827,10
3.8817845E-24,265,0.75237495,0.9941006,1.4674936E-12,0.11898654,10
3.949084E-24,267,0.7524633,0.99409914,1.4675573E-12,0.11891251,10
3.964154E-24,269,0.7523994,0.9941014,1.4668153E-12,0.11890002,10
3.9058065E-24,268,0.75235444,0.99409807,1.4673374E-12,0.11891177,10
3.9143696E-24,266,0.75236076,0.99409616,1.4674305E-12,0.11809438,10
3.8781664E-24,265,0.7524419,0.9940997,1.467093E-12,0.11884774,10
3.875101E-24,265,0.7524481,0.9940947,1.4673466E-12,0.11807723,10
3.921486E-24,263,0.7524655,0.9940999,1.4674244E-12,0.11838221,10
3.8823304E-24,265,0.75243086,0.9941014,1.4669876E-12,0.11857605,10
3.8782867E-24,265,0.75234085,0.99409956,1.4668428E-12,0.11848432,10
3.895475E-24,264,0.7523426,0.9940966,1.4673153E-12,0.118517205,10
3.9099804E-24,268,0.752477,0.99409586,1.4676504E-12,0.118551075,10
3.965569E-24,269,0.75234604,0.9940981,1.4670128E-12,0.11840868,10
3.9286306E-24,261,0.75236297,0.9941014,1.4673355E-12,0.118603304,10
3.9480205E-24,267,0.7523657,0.99409574,1.4677557E-12,0.119244374,10
3.947194E-24,267,0.7524312,0.994095,1.4676968E-12,0.118232206,10
3.9241673E-24,262,0.75231767,0.9941001,1.4672247E-12,0.118138224,10
3.9062203E-24,268,0.7524134,0.99409795,1.4672638E-12,0.1193898,10
3.9186433E-24,266,0.75240827,0.9941003,1.467171E-12,0.11836154,10
3.9001725E-24,264,0.7523152,0.9941004,1.4674916E-12,0.11960018,10
3.9063903E-24,268,0.752368,0.9940966,1.4669163E-12,0.11959054,10
3.9033362E-24,268,0.75235957,0.9940971,1.4668547E-12,0.11943769,10
3.965692E-24,269,0.7524269,0.99410003,1.4671933E-12,0.1190326,10
3.8796996E-24,265,0.75243104,0.99409735,1.4675742E-12,0.118595384,10
3.9672103E-24,269,0.7523807,0.99410146,1.4672015E-12,0.118953675,10
3.9155983E-24,266,0.7523464,0.99409795,1.4675816E-12,0.11949025,10
3.9213313E-24,262,0.7524863,0.99409366,1.4677365E-12,0.11898579,10
3.9027895E-24,264,0.7524048,0.99409974,1.4674916E-12,0.11806661,10
3.8987206E-24,264,0.7524815,0.9940949,1.4675943E-12,0.118006095,10
3.9477305E-24,267,0.7524885,0.99410075,1.4673146E-12,0.118484534,10
3.9449814E-24,267,0.75230885,0.99409926,1.4670088E-12,0.119246595,10
3.9159292E-24,263,0.7524204,0.9940962,1.467493E-12,0.11856032,10
3.9181723E-24,266,0.75236917,0.994099,1.4674934E-12,0.11857048,10
3.9158373E-24,263,0.7524713,0.99409765,1.4673531E-12,0.11962541,10
3.9262467E-24,261,0.75236005,0.9941014,1.4674069E-12,0.11960057,10
3.9264944E-24,261,0.75237334,0.9941015,1.46698E-12,0.11879749,10
3.9240336E-24,262,0.75247955,0.99409974,1.4667739E-12,0.11833505,10
3.945861E-24,267,0.75247747,0.99410015,1.4668962E-12,0.11875523,10
3.923526E-24,262,0.7523994,0.99410003,1.466968E-12,0.119401224,10
3.895415E-24,264,0.75245637,0.99409735,1.4672017E-12,0.11957766,10
3.9223154E-24,261,0.752415,0.9940968,1.4667641E-12,0.118567616,10
3.9225686E-24,262,0.75246227,0.9940938,1.4677166E-12,0.11821724,10
3.925929E-24,261,0.7524706,0.9941013,1.4670946E-12,0.1195658,10
3.941075E-24,267,0.752386,0.99410176,1.4667968E-12,0.11815885,10
3.906586E-24,268,0.7523231,0.9940984,1.4676418E-12,0.11889105,10
3.9675475E-24,269,0.75238985,0.9940958,1.4673378E-12,0.11886671,10
3.9259316E-24,262,0.7523547,0.9941015,1.4675433E-12,0.11912946,10
3.9167796E-24,263,0.7523631,0.99409866,1.4674529E-12,0.11880321,10
3.9491414E-24,267,0.75248706,0.9941019,1.4676233E-12,0.1189096,10
3.9399173E-24,267,0.7523285,0.9940965,1.4667567E-12,0.11834798,10
3.895247E-24,264,0.7523255,0.99409854,1.4670324E-12,0.11959734,10
3.918527E-24,262,0.7523282,0.9940966,1.4669454E-12,0.11953269,10
3.900748E-24,264,0.75237757,0.99409765,1.4677071E-12,0.11856834,10
3.9246114E-24,261,0.75234634,0.99409825,1.4676312E-12,0.11930212,10
3.914452E-24,263,0.75242406,0.9940967,1.4673463E-12,0.118939854,10
3.921214E-24,262,0.75243515,0.9940958,1.4671757E-12,0.1192723,10
3.929523E-24,261,0.75240326,0.99409974,1.4677397E-12,0.11827565,10
3.922686E-24,261,0.7523451,0.9940979,1.4670965E-12,0.11813653,10
3.9204265E-24,262,0.7524037,0.9940963,1.4671844E-12,0.118558176,10
3.965117E-24,269,0.75248384,0.99409866,1.4670453E-12,0.11860839,10
3.9236447E-24,261,0.75236106,0.99409956,1.4671894E-12,0.119222045,10
3.91274E-24,263,0.75240815,0.99409527,1.4670249E-12,0.11801389,10
3.8752622E-24,265,0.7523356,0.9940974,1.4667964E-12,0.11843183,10
3.900416E-24,264,0.7524234,0.99409896,1.4672338E-12,0.11881173,10
3.904351E-24,268,0.75243956,0.99409974,1.4671171E-12,0.119204104,10
3.918107E-24,262,0.752425,0.99409497,1.4668323E-12,0.118234575,10
3.921342E-24,262,0.75246525,0.9940974,1.4667342E-12,0.11847443,10
3.944456E-24,267,0.75235534,0.99409974,1.4669135E-12,0.11963561,10
3.9450567E-24,267,0.7524343,0.9940959,1.4668421E-12,0.119346626,10
3.9003078E-24,264,0.75236046,0.99409986,1.4670221E-12,0.118545,10
3.924178E-24,261,0.75236857,0.9941017,1.466746E-12,0.11930187,10
3.9206446E-24,261,0.752415,0.99409616,1.4674493E-12,0.11893711,10
3.963113E-24,269,0.7523666,0.99409866,1.466766E-12,0.119050585,10
3.9245767E-24,261,0.7523077,0.9940993,1.4676344E-12,0.11959494,10
3.9074426E-24,268,0.7524688,0.9940988,1.4677448E-12,0.118161045,10
3.9666585E-24,269,0.7524305,0.99410117,1.4673593E-12,0.11872484,10
3.9081763E-24,268,0.7524459,0.9941005,1.4677157E-12,0.11827679,10
3.9667086E-24,269,0.75244296,0.9941009,1.4673115E-12,0.11902823,10
3.924785E-24,262,0.7523251,0.9940967,1.4677956E-12,0.118716665,10
3.966756E-24,269,0.7524478,0.9940946,1.467129E-12,0.11800498,10
3.9189344E-24,262,0.7523456,0.9940971,1.4667483E-12,0.11815812,10
3.9053955E-24,268,0.75237066,0.99409974,1.4667894E-12,0.11941818,10
3.8972935E-24,264,0.75238365,0.9940966,1.4675946E-12,0.119227335,10
3.9279305E-24,262,0.7524894,0.99410206,1.4673032E-12,0.11915415,10
3.9136407E-24,266,0.7523264,0.9940978,1.4669206E-12,0.11798231,10
3.9021166E-24,268,0.7523631,0.9940987,1.4668678E-12,0.11936124,10
3.91111E-24,268,0.75242996,0.9940982,1.4677265E-12,0.11959061,10
3.9052516E-24,268,0.7524535,0.9940949,1.4668565E-12,0.11927167,10
3.9145826E-24,263,0.75240636,0.99409646,1.4672174E-12,0.11905656,10
3.8769587E-24,265,0.7524505,0.9940945,1.4677605E-12,0.11877114,10
3.9242E-24,262,0.75242704,0.9941005,1.4667618E-12,0.118050866,10
3.900162E-24,264,0.7523719,0.9941009,1.4675396E-12,0.119208165,10
3.9459568E-24,267,0.7523866,0.99409527,1.4673435E-12,0.11884054,10
3.9260534E-24,261,0.752441,0.99410015,1.466872E-12,0.11855504,10
3.9629027E-24,269,0.75241977,0.99409527,1.4668987E-12,0.11946394,10
3.922367E-24,261,0.75230867,0.9941001,1.4672928E-12,0.119487494,10
3.92705E-24,262,0.75244457,0.9941001,1.4674185E-12,0.11816889,10
3.927194E-24,261,0.7524035,0.99410206,1.4672607E-12,0.119563065,10
3.872793E-24,265,0.7524408,0.99409467,1.4668887E-12,0.11925748,10
3.9168317E-24,263,0.7524784,0.9940984,1.4671275E-12,0.118922286,10
3.9014994E-24,268,0.7523893,0.9941011,1.4670372E-12,0.11883529,10
3.9060298E-24,268,0.7524812,0.99409777,1.4667488E-12,0.11906462,10
3.927423E-24,262,0.75240475,0.9941004,1.4676886E-12,0.1190387,10
3.925322E-24,262,0.75248903,0.9940976,1.4674926E-12,0.11863103,10
3.912546E-24,263,0.7524722,0.9940971,1.466947E-12,0.11920612,10
3.9176832E-24,263,0.7523417,0.9940981,1.4676634E-12,0.118482664,10
3.96802E-24,269,0.7523528,0.9941013,1.4676478E-12,0.11957591,10
3.91758E-24,263,0.75233,0.9940993,1.467189E-12,0.11813426,10
3.946888E-24,267,0.752328,0.9941009,1.4676488E-12,0.11893108,10
3.9137768E-24,263,0.752375,0.994098,1.4671737E-12,0.11909012,10
3.9648524E-24,269,0.7523386,0.9940999,1.467411E-12,0.1194943,10
3.9180043E-24,266,0.7523748,0.99409866,1.4675591E-12,0.11916313,10
3.9430834E-24,267,0.75242114,0.99409527,1.4672112E-12,0.118598975,10
3.946839E-24,267,0.75245726,0.9940991,1.4673269E-12,0.11868566,10
3.910756E-24,266,0.75232875,0.9940977,1.4669053E-12,0.11943635,10
3.922441E-24,261,0.75243413,0.99409634,1.467376E-12,0.1185566,10
3.9158093E-24,263,0.7523549,0.99410164,1.4668216E-12,0.1193226,10
3.9072225E-24,268,0.7523813,0.9940972,1.4677255E-12,0.11852693,10
3.900891E-24,268,0.7523224,0.9940985,1.4668103E-12,0.119111896,10
3.948403E-24,267,0.75235325,0.99409825,1.4676633E-12,0.1190407,10
3.9026E-24,268,0.7523311,0.9940993,1.4670264E-12,0.118264996,10
3.9175933E-24,263,0.75243664,0.9941006,1.4667546E-12,0.118214,10
3.921763E-24,261,0.75239074,0.9940963,1.467215E-12,0.11814192,10
3.924764E-24,261,0.75248945,0.994097,1.4675758E-12,0.119341865,10
3.8811554E-24,265,0.7523993,0.99410045,1.4671118E-12,0.11798145,10
3.9169685E-24,266,0.7523554,0.9940998,1.4672144E-12,0.118835054,10
3.874498E-24,265,0.7524594,0.9940951,1.4671122E-12,0.11828321,10
3.925278E-24,261,0.7524768,0.9940965,1.4673677E-12,0.117982164,10
3.879757E-24,265,0.75246114,0.99409777,1.4672465E-12,0.11827023,10
3.8732885E-24,265,0.75235957,0.99409646,1.4667907E-12,0.11936933,10
3.9489154E-24,267,0.75245196,0.99409866,1.4676942E-12,0.11941091,10
3.9235677E-24,261,0.7524804,0.9941005,1.4667715E-12,0.11958641,10
3.9187257E-24,263,0.75237805,0.99409854,1.4675207E-12,0.11848015,10
3.9467646E-24,267,0.7523971,0.9941019,1.4670456E-12,0.11892747,10
3.9182595E-24,266,0.7523097,0.9941011,1.467268E-12,0.118796475,10
3.9469535E-24,267,0.7523294,0.9940979,1.4672498E-12,0.11954623,10
3.912046E-24,263,0.7523328,0.994099,1.4668648E-12,0.119018786,10
3.916117E-24,263,0.75236136,0.9941021,1.4667867E-12,0.11958756,10
3.9255115E-24,262,0.7523056,0.99410045,1.4673314E-12,0.118471436,10
3.8977467E-24,264,0.7524199,0.994098,1.4672093E-12,0.11869504,10
3.9213858E-24,261,0.75244457,0.99409825,1.4667617E-12,0.11934344,10
3.8749558E-24,265,0.75239015,0.99409765,1.4669904E-12,0.11901521,10
3.918318E-24,263,0.7523155,0.9941014,1.4678055E-12,0.11959505,10
3.9276505E-24,261,0.7523118,0.9940998,1.4676191E-12,0.118779,10
3.9079566E-24,268,0.7524268,0.9940984,1.4669672E-12,0.11960403,10
3.9149293E-24,263,0.7524036,0.9940965,1.467344E-12,0.11890997,10
3.9117135E-24,266,0.75245893,0.9940954,1.4670662E-12,0.119490124,10
3.9693532E-24,269,0.7523841,0.99409807,1.467695E-12,0.11807685,10
3.943477E-24,267,0.75242287,0.99409735,1.4671582E-12,0.118810415,10
3.9283794E-24,261,0.7523794,0.9940991,1.4677192E-12,0.118254386,10
3.9152886E-24,266,0.75245506,0.9940991,1.4669417E-12,0.11874852,10
3.87866E-24,265,0.7523467,0.9941015,1.4667539E-12,0.11907225,10
3.9254275E-24,262,0.7524065,0.9940997,1.4677001E-12,0.11953706,10
3.9173172E-24,263,0.7524778,0.994096,1.4677283E-12,0.11858954,10
3.96655E-24,269,0.75233227,0.99409723,1.4672854E-12,0.11945101,10
3.9274738E-24,262,0.7524677,0.9941003,1.4673775E-12,0.118666366,10
3.9659264E-24,269,0.752381,0.99409556,1.4673267E-12,0.11901969,10
3.8934573E-24,264,0.75238633,0.99409527,1.4672066E-12,0.11941773,10
3.9678532E-24,269,0.7523782,0.99410194,1.4673784E-12,0.11932016,10
3.943785E-24,267,0.75240195,0.99409956,1.4673926E-12,0.11815516,10
3.9141894E-24,263,0.7524716,0.994096,1.4672108E-12,0.11870848,10
3.9480903E-24,267,0.7524751,0.9940982,1.4675059E-12,0.11829787,10
3.964433E-24,269,0.75239724,0.9940974,1.4673073E-12,0.119578,10
3.9064147E-24,268,0.7523544,0.9941013,1.4675587E-12,0.118269436,10
3.9424404E-24,267,0.75239426,0.9940978,1.4667643E-12,0.11902667,10
3.967246E-24,269,0.7524235,0.9940965,1.4671628E-12,0.11881064,10
3.918301E-24,266,0.75246704,0.9940981,1.4674842E-12,0.11857365,10
3.913378E-24,266,0.7523224,0.9940966,1.4675621E-12,0.11910929,10
3.8750828E-24,265,0.7523137,0.9940969,1.4670057E-12,0.11865878,10
3.885569E-24,265,0.75243264,0.99410033,1.4676556E-12,0.11865962,10
3.87982E-24,265,0.752408,0.99409795,1.4670356E-12,0.118340544,10
3.917066E-24,263,0.75239563,0.99410003,1.4673884E-12,0.11889665,10
3.9051194E-24,268,0.7523548,0.99410206,1.4672634E-12,0.11916537,10
3.924349E-24,262,0.752354,0.9941019,1.4667968E-12,0.118233696,10
3.917252E-24,263,0.7524845,0.9940971,1.4670047E-12,0.11804766,10
3.927845E-24,262,0.75245184,0.994099,1.4675068E-12,0.118455164,10
3.9144513E-24,263,0.752441,0.99409443,1.4673569E-12,0.11843273,10
3.9043365E-24,268,0.75243664,0.99410045,1.4667337E-12,0.119441465,10
3.942614E-24,267,0.7524549,0.99409443,1.4668937E-12,0.119062364,10
3.896926E-24,264,0.75235105,0.99410105,1.4669597E-12,0.11958565,10
3.9205172E-24,263,0.75239843,0.9941002,1.467762E-12,0.11920838,10
3.9264242E-24,261,0.75230986,0.9940988,1.4677445E-12,0.11865708,10
3.9068447E-24,268,0.752452,0.9941009,1.4674489E-12,0.11832505,10
3.8815925E-24,265,0.7523643,0.99410117,1.4674839E-12,0.11955646,10
3.9026073E-24,268,0.7523305,0.99409944,1.4673961E-12,0.11851588,10
3.946248E-24,267,0.7523049,0.9940993,1.4675408E-12,0.11907572,10
3.9141854E-24,266,0.75246763,0.994098,1.4667447E-12,0.11829846,10
3.8987553E-24,264,0.7523409,0.9941007,1.4668335E-12,0.11871486,10
3.9158188E-24,266,0.75242513,0.9940973,1.4673224E-12,0.11911517,10
3.9191493E-24,266,0.75246656,0.994098,1.4676921E-12,0.11878472,10
3.883582E-24,265,0.7524871,0.99410003,1.4673373E-12,0.118273914,10
3.8760203E-24,265,0.75243866,0.994095,1.467708E-12,0.119305216,10
3.911717E-24,263,0.75245583,0.99409515,1.4673764E-12,0.11951317,10
3.9200254E-24,263,0.75248355,0.9940984,1.4675243E-12,0.11848729,10
3.9174213E-24,263,0.75240916,0.99410033,1.4669781E-12,0.11842117,10
3.9677077E-24,269,0.75245816,0.9940989,1.4676062E-12,0.118546575,10
3.966366E-24,269,0.752454,0.9940996,1.4669832E-12,0.118559234,10
3.930577E-24,261,0.75233996,0.9941011,1.4676745E-12,0.1182614,10
3.9083076E-24,268,0.75241107,0.9941009,1.4672595E-12,0.11954797,10
3.901291E-24,264,0.75243497,0.9941016,1.4671232E-12,0.11950748,10
3.9114958E-24,266,0.75244635,0.9940966,1.4667672E-12,0.11937655,10
3.919833E-24,261,0.75242996,0.99409664,1.4669799E-12,0.11959911,10
3.9683806E-24,269,0.7524422,0.9940993,1.4674217E-12,0.118111715,10
3.928423E-24,262,0.7524689,0.9941013,1.4673873E-12,0.118101485,10
3.9667145E-24,269,0.7524154,0.9941004,1.4673245E-12,0.11913116,10
3.9223706E-24,261,0.75232065,0.99410045,1.4668974E-12,0.119392715,10
3.9288417E-24,261,0.7524871,0.9941007,1.4673078E-12,0.11870866,10
3.917238E-24,263,0.75234485,0.99410206,1.4668817E-12,0.11867972,10
3.968604E-24,269,0.7523162,0.9941,1.4677242E-12,0.118986994,10
3.9435993E-24,267,0.75240403,0.9940984,1.4672947E-12,0.11891253,10
3.9182705E-24,266,0.75246537,0.99409956,1.4670278E-12,0.118009076,10
3.897927E-24,264,0.7523993,0.9940986,1.4670085E-12,0.11859867,10
3.9153395E-24,263,0.7524357,0.994098,1.4676579E-12,0.11963263,10
3.9164214E-24,263,0.7524355,0.9940998,1.4670396E-12,0.11806566,10
3.913778E-24,266,0.75241005,0.9940972,1.4670663E-12,0.11841367,10
3.920857E-24,263,0.7524534,0.99410194,1.4675034E-12,0.11850884,10
3.8815763E-24,265,0.75232387,0.99409866,1.4675857E-12,0.11862438,10
3.9144962E-24,263,0.7523535,0.9941001,1.46685E-12,0.11894166,10
3.8960105E-24,264,0.7523924,0.9940979,1.4670784E-12,0.11942529,10
3.8771358E-24,265,0.7523157,0.9940975,1.4677365E-12,0.11913933,10
3.965927E-24,269,0.752404,0.9940984,1.4674719E-12,0.118541025,10
3.917608E-24,262,0.7524148,0.99409574,1.4668534E-12,0.119056106,10
3.9057403E-24,264,0.75242525,0.99410194,1.4676994E-12,0.11842909,10
3.9175807E-24,266,0.7523967,0.9940989,1.4672702E-12,0.11811714,10
3.8842466E-24,265,0.7524771,0.994101,1.4675709E-12,0.11929598,10
3.921956E-24,261,0.7524826,0.99409866,1.4668427E-12,0.1196358,10
3.919693E-24,263,0.7524382,0.99409974,1.4673263E-12,0.118651055,10
3.9056697E-24,264,0.75242335,0.99410117,1.4677651E-12,0.11797898,10
3.969159E-24,269,0.75246215,0.9940972,1.4675797E-12,0.11872227,10
3.917078E-24,263,0.75242233,0.99409866,1.4676127E-12,0.118984155,10
3.9636517E-24,269,0.7524316,0.9940984,1.466784E-12,0.11846015,10
3.8799323E-24,265,0.75248456,0.994097,1.4674358E-12,0.11853507,10
3.894839E-24,264,0.7523751,0.9940955,1.4674786E-12,0.11892121,10
3.9443156E-24,267,0.752466,0.99410194,1.4667889E-12,0.11813069,10
3.919317E-24,262,0.75245863,0.99409413,1.4673185E-12,0.11936172,10
3.9228775E-24,262,0.7524092,0.99409634,1.4676592E-12,0.118490964,10
3.9244138E-24,261,0.75242674,0.9940991,1.466735E-12,0.11809785,10
3.924811E-24,261,0.75241977,0.9941002,1.4669516E-12,0.11951055,10
3.89501E-24,264,0.7524257,0.9940952,1.4673884E-12,0.11891533,10
3.9235275E-24,266,0.75247407,0.99410146,1.4676292E-12,0.11845199,10
3.8731157E-24,265,0.75240076,0.994096,1.4670517E-12,0.119437866,10
3.9448133E-24,267,0.75241196,0.994095,1.4670051E-12,0.119082205,10
3.904003E-24,268,0.7523119,0.9940974,1.4672097E-12,0.118973985,10
3.918189E-24,266,0.75238454,0.9940982,1.4676808E-12,0.11820407,10
3.896888E-24,264,0.75240344,0.9940951,1.4675333E-12,0.11854632,10
3.9659706E-24,269,0.75247324,0.99409795,1.4672191E-12,0.11816397,10
3.9081317E-24,268,0.7524632,0.9940986,1.4673084E-12,0.11935695,10
3.9191896E-24,262,0.7524224,0.9940966,1.4667935E-12,0.118761495,10
3.922759E-24,262,0.7523629,0.9940994,1.466878E-12,0.11859288,10
3.922534E-24,266,0.7524511,0.9941013,1.4674777E-12,0.11834185,10
3.896978E-24,264,0.7523677,0.9940989,1.4667849E-12,0.118224666,10
3.970399E-24,269,0.75243205,0.99409765,1.4677492E-12,0.11812425,10
3.9179783E-24,263,0.75241333,0.99409777,1.4677043E-12,0.11855653,10
3.880944E-24,265,0.7524872,0.99409866,1.4675853E-12,0.118668996,10
3.906575E-24,268,0.7524546,0.99409604,1.4673871E-12,0.118241,10
3.9090204E-24,268,0.7524805,0.99409646,1.4673075E-12,0.1194009,10
3.9654815E-24,269,0.752425,0.9941016,1.467022E-12,0.11933268,10
3.925143E-24,262,0.7524188,0.9941011,1.4671194E-12,0.118473634,10
3.881125E-24,265,0.7523319,0.9940987,1.4675885E-12,0.11854383,10
3.919595E-24,263,0.75246525,0.9941014,1.4674261E-12,0.11903791,10
3.8990097E-24,264,0.75247943,0.99410117,1.4669136E-12,0.11958929,10
3.9204206E-24,263,0.75248474,0.9941011,1.4675917E-12,0.11859537,10
3.906738E-24,268,0.7523813,0.9940959,1.4674257E-12,0.11961104,10
3.9051376E-24,268,0.7524349,0.9941004,1.4671096E-12,0.11848633,10
3.9683107E-24,269,0.75238675,0.99410063,1.4675697E-12,0.11877137,10
3.9463362E-24,267,0.75237006,0.99409646,1.467567E-12,0.11903587,10
3.9275385E-24,262,0.75246125,0.9941007,1.4675657E-12,0.11836284,10
3.9618957E-24,269,0.75237495,0.9940965,1.466769E-12,0.1194143,10
3.9188243E-24,262,0.7524701,0.9940936,1.4668434E-12,0.11818508,10
3.8798672E-24,265,0.7524805,0.9940975,1.4673275E-12,0.11870198,10
3.9163828E-24,266,0.75242007,0.99409944,1.4671528E-12,0.11948881,10
3.8987253E-24,264,0.75232184,0.99409777,1.4676069E-12,0.118962795,10
3.968668E-24,269,0.7523621,0.9941003,1.4675943E-12,0.1196291,10
3.9658767E-24,269,0.75235784,0.9940958,1.466828E-12,0.11941965,10
3.9085115E-24,268,0.7524168,0.9941021,1.4676275E-12,0.11921589,10
3.9145775E-24,266,0.75248384,0.9940961,1.4670559E-12,0.1181641,10
3.920611E-24,266,0.7524433,0.9940988,1.4676734E-12,0.11870472,10
3.926823E-24,262,0.7524727,0.9940967,1.467804E-12,0.118114814,10
3.882073E-24,265,0.7523969,0.9941002,1.4674336E-12,0.11824203,10
3.9192002E-24,262,0.7524873,0.99409395,1.4669497E-12,0.11881786,10
3.880394E-24,265,0.75234836,0.994099,1.4673531E-12,0.11858784,10
3.894361E-24,264,0.7524176,0.9940948,1.4674861E-12,0.119401276,10
3.921931E-24,263,0.75242877,0.9941016,1.4674895E-12,0.11863609,10
3.9159537E-24,266,0.7524257,0.99409634,1.4673152E-12,0.11818354,10
3.916301E-24,263,0.75232893,0.9941004,1.4672427E-12,0.11962986,10
3.9637795E-24,269,0.7523173,0.9940986,1.4667342E-12,0.118760705,10
3.9046276E-24,268,0.75241035,0.99410135,1.466868E-12,0.11949505,10
3.8748966E-24,265,0.75238186,0.994097,1.4673039E-12,0.11945942,10
3.9002466E-24,264,0.75238055,0.9940983,1.4677754E-12,0.11959582,10
3.9144063E-24,263,0.7524031,0.99409676,1.4677272E-12,0.11931456,10
3.9209053E-24,262,0.75246966,0.994097,1.4669618E-12,0.11955869,10
3.8782796E-24,265,0.7524076,0.9940988,1.4675526E-12,0.11934212,10
3.920224E-24,266,0.7524492,0.99409986,1.4677273E-12,0.119613975,10
3.926473E-24,262,0.7523051,0.99409807,1.4677709E-12,0.118218146,10
3.907862E-24,268,0.752353,0.99409646,1.467188E-12,0.11960631,10
3.878336E-24,265,0.7524502,0.9940955,1.4676907E-12,0.11879118,10
3.9034127E-24,268,0.75238985,0.9940966,1.4667733E-12,0.11819292,10
3.9173846E-24,261,0.7523857,0.99409586,1.4669267E-12,0.11941431,10
3.9460515E-24,267,0.7524355,0.994102,1.4669135E-12,0.11961453,10
3.920214E-24,266,0.75247866,0.99409854,1.4676707E-12,0.11851153,10
